file_id,category,title,description,features,tags,download_count,file_size,upload_date,author,preview_images,related_files
392103,업무프로그램,직원 근태대장,"일자, 부서, 직위, 성명, 출근시간, 퇴근시간, 휴가, 결근, 지각, 조퇴, 야근, 기타를 입력할 수 있으며 입력된 데이터값을 근간으로 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['출퇴근관리 휴가관리 사원관리\n\n\n더보기\n접기', '출퇴근관리 휴가관리 사원관리']",,,,,[],[]
381231,업무프로그램,"[2025년] 거래처 매입매출대장(외상매입금, 외상매출금)","일자, 거래처, 세액, 매입금액, 매입세액, 매입합계, 지급액, 외상매입금, 매출금액, 매출세액, 매출합계, 수금액, 외상매출금을 입력할 수 있으며 입력된 데이터값을 근간으로 매입합계, 외상매입금, 매출합계, 외상매출금을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['품목별 수금 지급 미수금 미지급\n\n\n더보기\n접기', '품목별 수금 지급 미수금 미지급']",,,,,[],[]
388895,업무프로그램,[2025년] 월 직원휴가 관리대장,"당월 직원의 휴가를 연차, 공가, 병가, 포상휴가 등으로 세분화하여 그 휴가 기간을 작성하고, 남은 연차를 파악하여 입력하는 월 직원휴가 관리대장입니다. [엑셀파일서식]은 일반문서를 저장과 불러오기 기능을 이용하여 관리할 수 있도록 제작되어 있습니다.",['FAMILY SITE'],[],,,,,[],[]
340256,업무프로그램,명부(명단) 엑셀서식 모음,"명부(명단)에 대한 엑셀서식 모음입니다.
사원명부, 근로자 명부, 주주명부, 조합원 명부, 임원명부, 거래처 명부, 비상연락망, 사내 동호회 회원명부, 골프회 회원명부, 회원 인명부, 협력업체 주소록, 주간 당직근무자 명단, 비밀취급인가자 명부, 매입처 명부, 가망고객 리스트, DM발송 고객상담 리스트, 단체여행자 인명부 등으로 구성되어 있으며, 함수, 자동인쇄, 이미지 삽입, 내보내기 기능이 포함되어 있습니다.",['FAMILY SITE'],[],,,,,[],[]
361879,업무프로그램,거래명세서(11),"공급받는자, 공급자 정보, 일자, 품목, 규격, 수량, 단가를 입력하면 공급가액, 세액, 합계금액 등이 자동으로 계산되고 저장과 불러오기 기능을 이용하여 관리할 수 있도록 구성되어 있습니다.",['FAMILY SITE'],[],,,,,[],[]
337130,업무프로그램,거래처 외상매출금(미수금) 관리대장,"일자, 거래처, 담당자, 연락처, 품목, 수량, 단가, 매출합계, 수금, 외상매출금, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 하여 매출합계, 수금, 외상매출금을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['외상매입금 매입 입고 출고 수입 지출\n\n\n더보기\n접기', '외상매입금 매입 입고 출고 수입 지출']",,,,,[],[]
337192,업무프로그램,연장근무 시간 및 수당기록부,"일자, 부서, 직위, 사원명, 근무내용, 시작시간, 종료시간, 근무시간(h), 근무수당, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 하여 근무시간, 근무수당을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['야근 초과근무 시간외근무 잔업 당직 철야 특근\n\n\n더보기\n접기', '야근 초과근무 시간외근무 잔업 당직 철야 특근']",,,,,[],[]
389895,업무프로그램,통장 입출금 관리대장,"일자, 계좌정보, 카드명, 입금(현금), 입금(카드결제), 출금(계좌이체), 출금(현금), 출금(체크카드), 증감액, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 증감액을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['현금관리 자금관리 계좌 은행거래 계좌정보 계좌이체\n\n\n더보기\n접기', '현금관리 자금관리 계좌 은행거래 계좌정보 계좌이체']",,,,,[],[]
389814,업무프로그램,거래처별 매입매출 관리대장,"일자, 거래처, 품목, 매입금액, 매입세액, 매입합계, 지급액, 미지급액, 매출금액, 매출세액, 매출합계, 수금액, 미수금, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 매입합계, 미지급액, 매출합계, 미수금을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],[],,,,,[],[]
340254,업무프로그램,관리대장 엑셀서식 모음,"관리대장에 대한 엑셀서식 모음입니다.
공문서 관리대장, 소모품 관리대장, 비품관리대장, 자재 입출고 관리대장, 공기구 관리대장, 부적합품 관리대장, 재고자산 관리대장, 유형 고정자산 관리대장, 법인차량 관리대장, 방문자 출입대장, 고객 관리대장, 거래처 정보관리대장, 지출결의서 관리대장, 야근식대 관리대장, 미수금 관리대장, 외상매입금 관리대장, AS 관리대장 등으로 구성되어 있으며, 함수, 자동인쇄, 이미지 삽입, 내보내기 기능이 포함되어 있습니다.",['FAMILY SITE'],[],,,,,[],[]
391049,업무프로그램,거래처 관리대장(8),"등록일자, 거래처, 대표자, 사업자번호, 전화번호, 팩스번호, 주소, 담당자, 업태, 종목, 거래금액을 입력할 수 있으며 입력된 데이터값을 근간으로 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['업체 매입처 매출처 고객\n\n\n더보기\n접기', '업체 매입처 매출처 고객']",,,,,[],[]
340281,업무프로그램,일정관리 엑셀서식 모음,"일정관리에 대한 엑셀서식 모음입니다.
프로젝트 일정표, 프로젝트 일정보고서, 프로젝트 수행일정표, 프로젝트 개발일정 계획서, 프로젝트 중간보고서, 월간 스케줄표 양식, 개발추진 일정계획서, 개발 및 설계일정계획서, 생산일정 계획표, 제품개발 일정계획서, 신제품 개발일정표, 분기 프로젝트 일정계획서, 반기 프로젝트 추진일정표, 연간 스케줄표 양식, 연간 연구과제 추진일정표, 연간 목표추진 일정표, 연간 월, 분기 목표관리 일정표 등으로 구성되어 있으며, 함수, 자동인쇄, 이미지 삽입, 내보내기 기능이 포함되어 있습니다.",['FAMILY SITE'],[],,,,,[],[]
331248,업무프로그램,일용직 근로계약서,인사/노무 분야에서 일용직 근로자와 근로조건에 대해 약정하는 양식입니다. 양 당사자의 인적사항과 계약기간 및 임금사항 등의 내용을 기재하여 작성하는 일용직 근로계약서입니다. [엑셀파일서식]은 일반문서를 저장과 불러오기 기능을 이용하여 관리할 수 있도록 제작되어 있습니다.,['FAMILY SITE'],[],,,,,[],[]
402781,업무프로그램,"회비수입 및 지출대장(동호회, 친목회)","일자, 구분, 항목, 적요, 이월잔액, 수입금액, 지출금액, 회비잔액, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 이월잔액, 회비잔액을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],['모임관리 운영비 경비 가입비 모임비 관리비 동호회 친목회 회비 수입 지출 지출대장'],,,,,[],[]
385103,업무프로그램,소모품 관리대장(수량),"일자, 품목, 규격, 단위, 보관장소, 이월수량, 입고수량, 사용수량, 재고수량, 담당자, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 재고수량을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['입고 출고 재고관리 상품관리 상품보관\n\n\n더보기\n접기', '입고 출고 재고관리 상품관리 상품보관']",,,,,[],[]
402778,업무프로그램,퇴직급여 지급대장(퇴직연금),"지급일, 소속, 직급, 성명, 퇴직사유, 퇴직일, 근무기간, 최근3개월, 평균급여, 퇴직금총액, 퇴직연금, 회사부담금, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 회사부담금를 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['중도정산 퇴사자\n\n\n더보기\n접기', '중도정산 퇴사자']",,,,,[],[]
381479,업무프로그램,고정자산 관리대장(1),"취득일자, 고정자산명, 규격, 적요, 구매처, 수량, 단가, 구매금액, 관리담당자, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 구매금액을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['비품관리 주문관리 비용 구매관리\n\n\n더보기\n접기', '비품관리 주문관리 비용 구매관리']",,,,,[],[]
382490,업무프로그램,"거래처별 거래원장(매입, 매출)","일자, 거래처, 구분, 품목, 규격, 수량, 단가, 공급가액, 세액, 매입합계, 매출합계, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 매입합계, 매출합계를 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['고객관리 수입 지출 구매 판매 구입 실적\n\n\n더보기\n접기', '고객관리 수입 지출 구매 판매 구입 실적']",,,,,[],[]
331249,업무프로그램,업무일지,하루의 업무사항을 기록하여 보고하는 양식입니다. 금일 업무목표와 시간대별 금일 업무내용 및 내일 예정사항 등을 기재하여 작성하는 업무일지입니다. [엑셀파일서식]은 일반문서를 저장과 불러오기 기능을 이용하여 관리할 수 있도록 제작되어 있습니다.,['FAMILY SITE'],[],,,,,[],[]
378181,업무프로그램,대출금 관리대장,"대출일자, 금융기관, 대출상품명, 내용(담보제공 등), 상환조건, 상환기한, 대출금액, 대출금리(연), 이자금액(연), 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 대출금액, 이자금액을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['상환 채무 반환 대여 차용\n\n\n더보기\n접기', '상환 채무 반환 대여 차용']",",",,,,[],[]
379180,업무프로그램,일일 현금흐름장부,"일자, 수입항목, 수입적요, 수입금액, 지출항목, 지출적요, 지출금액, 차액, 관리자, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 수입, 지출, 차액을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['수입 지출 거래내역 가계부 통장관리 계좌관리\n\n\n더보기\n접기', '수입 지출 거래내역 가계부 통장관리 계좌관리']",,,,,[],[]
420360,업무프로그램,거래처 매출 실적 보고서,"기업의 거래처별 매출 실적을 체계적으로 정리하고 효율적으로 관리할 수 있는 거래처 매출 실적 보고서 템플릿입니다. 기본 거래처 정보 입력부터 개별 거래처별 매출 내역 기록, 월별·분기별 실적 비교 분석까지 가능한 구조로 제작되어 있어, 거래처별 매출 흐름을 한눈에 파악하고, 실적 편차와 기여도 분석에 용이하게 활용할 수 있습니다. 매출 추이 분석, 거래처별 매출 기여도 파악, 실적 데이터 기반의 영업 전략 수립 등 다양한 B2B 업무에 최적화된 구성으로, 영업관리팀, 유통업체, 공급망 관리 부서 등에서 실무 보고서 작성 시 실용적으로 사용할 수 있습니다.",['FAMILY SITE'],[],,,,,[],[]
337123,업무프로그램,개인별 근태 기록대장,"일자, 부서명, 직위, 성명, 지각, 조퇴, 출장, 연장근무, 야간근무, 휴일근무, 연차, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 하여 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['연차 휴가 지각 연장근무 야근 조퇴 출장 근무현황\n\n\n더보기\n접기', '연차 휴가 지각 연장근무 야근 조퇴 출장 근무현황']",,,,,[],[]
377443,업무프로그램,품목별 원가계산서,"품목의 품목정보와 품목에 필요한 재료비, 노무비 및 제조경비와 그 합계비용의 금액과 비율을 파악하여 품목의 원가를 계산할 수 있는 품목별 원가계산서입니다. [엑셀파일서식]은 일반문서를 저장과 불러오기 기능을 이용하여 관리할 수 있도록 제작되어 있습니다.",['FAMILY SITE'],[],,,,,[],[]
363553,업무프로그램,[2025년] 휴가신청서(신청자),인사/노무 분야에서 사용되는 양식으로 근로자가 휴가를 신청하고자 할 때 작성하는 휴가신청서입니다. [엑셀파일서식]은 일반문서를 저장과 불러오기 기능을 이용하여 관리할 수 있도록 제작되어 있습니다.,['FAMILY SITE'],"['휴가신청서 Excel Sheet 워크시트 스프레드시트\n\n\n더보기\n접기', '휴가신청서 Excel Sheet 워크시트 스프레드시트']",,,,,[],[]
337162,업무프로그램,물품단가 관리대장,"일자, 품목, 규격/사양, 구입원가, 가공비, 기타비용, 원가합계, 판매단가, 판매수익, 마진율, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 하여 원가, 판매수익, 마진율을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],['상품 제품 원가 구입가 판매가 출고가 입고가 가격 수익 실적 매출 판매 생산 비용'],,,,,[],[]
331215,업무프로그램,경위서(5),"인적사항과 서약내용, 위반내용 등 경위서를 작성하고 저장과 불러오기 기능을 이용하여 관리할 수 있도록 구성되어 있습니다.",['FAMILY SITE'],"['경위서 경위서사유서 사유서 스프레드시트 Excel Sheet 워크시트\n\n\n더보기\n접기', '경위서 경위서사유서 사유서 스프레드시트 Excel Sheet 워크시트']",,,,,[],[]
411165,업무프로그램,월 급여명세서,"최신 근로기준법을 적용하여 귀속연월, 지급일자, 사원정보(성명/생년월일 등), 근무내역(연장근로시간/야간근로시간/휴일근로시간/통상시급), 지급내역(기본급/지급 산출식 등), 공제내역(국민연금/건강보험/장기요양보험/고용보험/공제산출식 등)을 입력하고, 저장 및 불러오기 기능을 이용하여 관리할 수 있도록 구성되어 있습니다.",['FAMILY SITE'],['급여명세서 월급여명세서 회사서식 스프레드시트 Excel Sheet 워크시트'],,,,,[],[]
390234,업무프로그램,거래처별 매입 관리대장,"일자, 거래처, 품목, 공급가액, 세액, 매입합계, 지급금, 외상매입금, 지급일자, 세금계산서, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 매입합계, 외상매입금을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],['품목별 상품별 사원별 담당자별 매출 구매 구입 지급금 외상매입금 수금 외사매출금'],,,,,[],[]
420356,업무프로그램,소매업 주간 매출 보고서,"소매업체의 상품별 매출 실적을 주간 단위로 체계적으로 관리할 수 있도록 설계된 소매업 주간 매출 보고서 템플릿입니다. 주간 매출을 정기적으로 집계하고 정리할 수 있도록 구성되어 있어, 상품별 수익성과 비용 구조를 한눈에 파악할 수 있습니다. 매출 데이터 분석, 판매 트렌드 추적, 비용 대비 수익률 관리에 이르기까지 실무에서 바로 활용 가능한 구성으로, 매주 반복되는 매출 관리 업무를 효율화하고자 하는 소매업체에 필요한 실무 서식입니다.",['FAMILY SITE'],[],,,,,[],[]
387122,업무프로그램,상품권 지급대장,"지급일자, 부서, 직위, 성명, 지급사유, 상품권종류, 수량, 단가, 금액, 확인, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 합계금액을 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['선물 현금 상여금 보너스 인센티브\n\n\n더보기\n접기', '선물 현금 상여금 보너스 인센티브']",,,,,[],[]
391058,업무프로그램,[2025년] 거래명세서,"공급자 정보, 품목, 수량, 단가를 입력하면 공급가액, 세액, 합계금액 등이 자동으로 계산되고 저장과 불러오기 기능을 이용하여 관리할 수 있도록 구성되어 있습니다.",['FAMILY SITE'],"['거래명세서 회사서식 워크시트 Excel Sheet 스프레드시트\n\n\n더보기\n접기', '거래명세서 회사서식 워크시트 Excel Sheet 스프레드시트']",,,,,[],[]
340290,업무프로그램,주간업무 엑셀서식 모음,"주간업무에 대한 엑셀서식 모음입니다.
주간 업무일지, 주간 업무회의록, 주간 업무계획서, 주간 실적보고서, 주간 업무보고서, 주간일정표, 주간 업무일정표, 주간 업무캘린더, 주간 자금현황표, 주간 교육일정표, 부서별 주간 행사일정표, 주간 업무실적 및 계획표, 주간 입출고대장, 주간 판매실적표, 주간 생산보고서, 주간 당직근무자 명단표, 주간 재택근무 업무보고서 등으로 구성되어 있으며, 함수, 자동인쇄, 이미지 삽입, 내보내기 기능이 포함되어 있습니다.",['FAMILY SITE'],[],,,,,[],[]
337122,업무프로그램,매입매출 간편장부,"일자, 거래처, 품목, 거래구분, 거래내용, 매출액, 매출세액, 매출합계, 매입액, 매입세액, 매입합계, 비고를 입력할 수 있으며 입력된 데이터값을 근간으로 하여 매출합계와 매입합계를 자동산출 할 수 있도록 구성된 콘텐츠입니다. 조건별 검색 및 자동합산 기능을 통해 월계 및 누계의 합계를 확인할 수 있습니다.",['FAMILY SITE'],"['수입 지출 비용 가계부\n\n\n더보기\n접기', '수입 지출 비용 가계부']",,,,,[],[]
418018,업무템플릿,"견적서/거래명세서 관리 엑셀 프로그램 (견적서, 거래명세서, 거래명세표 자동작성)","견적서 및 거래명세서를 자동으로 작성할 수 있는 엑셀 프로그램입니다. 각종 공급자 · 공급받는자, 품목정보를 입력하여 다양한 정보를 체계적으로 관리할 수 있으며, 거래일자가 표시된 세부적인 견적서/거래명세서 작성이 가능합니다. 공급받는자/품목정보를 일괄로 등록하여 정보를 더욱 간편하게 입력할 수 있으며, 발행내역 검색 및 월간 세부 현황, 대시보드 등을 통해 더욱 효율적인 관리가 가능합니다.",['FAMILY SITE'],[],,,,,[],[]
406456,업무템플릿,건설업 일용노무비 지급명세서(간편형)_일용근로소득지급명세서&근로내용확인신고서,"건설업 일용노무비지급명세서와 일용근로소득 지급명세서, 근로내용 확인신고서를 함께 작성 관리할 수 있는 콘텐츠입니다. 공수와 단가를 입력하면, 4대보험이 자동 계산되어 간편하게 작성할 수 있습니다.",['FAMILY SITE'],[],",",,,,[],[]
416513,업무템플릿,마케팅 예산계획표,기업이 특정 기간 동안 마케팅 활동에 할당할 예산을 계획하고 관리할 수 있는 마케팅 예산 계획표 템플릿입니다. 이를 통해 효율적인 자금 사용과 기업의 마케팅 목표 달성에 도움을 줄 수 있습니다.,['FAMILY SITE'],[],,,,,[],[]
419920,업무템플릿,"해외 구매대행 매출관리 엑셀 프로그램(매매기준율 자동표시, 구매대행 소명자료 자동작성)","각종 환율 정보가 자동 반영되는 해외 구매대행 매출 관리 프로그램입니다. 총 23종의 화폐를 관리할 수 있으며, 일자를 설정하면 해당 일자 기준의 매매기준율이 자동으로 표시됩니다. 매출내역을 바탕으로 구매대행 소명자료가 자동으로 작성되며, 작성된 내용은 구매대행 신고매출 소명자료로 활용이 가능합니다. 매출 데이터를 차트와 그래프로 시각화하여 한눈에 확인할 수 있으며, 스토어, 상품, 고객, 기간별로 체계적인 매출 관리를 지원하는 엑셀 프로그램입니다.",['FAMILY SITE'],[],,,,,[],[]
408075,업무템플릿,퇴직 급여관리 엑셀 프로그램(퇴직소득원천징수영수증 자동작성),"직원의 부서, 직급, 연락처, 입사일, 기산일, 퇴사일, 퇴직사유와 제외/가산 월수를 입력하고, 퇴직소득 및 소득세 포함 퇴직금 실지급액을 입력하여, 선택한 직원의 퇴직급여 지급명세서와 퇴직소득원천징수영수증을 사용할 수 있는 퇴직급여관리(퇴직금 지급명세서, 퇴직소득 원천징수영수증 자동작성) 엑셀 서식입니다.",['FAMILY SITE'],[],,,,,[],[]
417764,업무템플릿,"기업매출분석/손익계산서 자동작성 엑셀 프로그램 법인용(수익/비용, 판관비, 실적관리)",표준 손익계산서 프로그램(법인용)은 일자 및 계정과목별 사용 금액을 입력하고 입력된 내용을 바탕으로 표준손익계산서를 자동으로 작성할 수 있도록 제작된 엑셀 프로그램입니다. 수익/비용 내역을 검색하고 계정과목별 현황 및 실적 분석 보고서와 함께 대시보드가 자동으로 표시되는 엑셀 프로그램입니다.,['FAMILY SITE'],[],,,,,[],[]
416508,업무템플릿,마케팅 일정 관리대장,"마케팅 일정계획을 효과적으로 관리할 수 있도록 제작된 마케팅 일정 관리대장 템플릿입니다. 표시하고 싶은 일정상태 구분에 따라 'ON' 표시를 설정하면, 해당 일정에 색상이 자동표시됩니다.",['FAMILY SITE'],[],,,,,[],[]
420334,업무템플릿,,,,,,,,,,
415152,업무템플릿,1년 개인 목표관리 템플릿 구글 스프레드시트,"1년 개인 목표관리 템플릿(Personal Goals Tracker) 구글 스프레드시트는 1년간의 개인 목표를 월간 · 주간 · 일일 목표로 나누어 달성횟수와 달성률 트래킹이 가능하며, 연간 목표를 효율적으로 관리할 수 있는 1년 개인 목표관리 템플릿(Personal Goals Tracker) 구글 스프레드시트입니다.",['FAMILY SITE'],[],,,,,[],[]
